Constituency_Number,Candidate_Id,Count_Number,Firstname,Surname,Candidate_First_Pref_Votes,Transfers,Total_Votes,Status,Occurred_On_Count,Party_Name
3,70,1,Bernadette,ARCHIBALD,2639,0,2639,,,Sinn Fein
3,71,1,Gregory,CAMPBELL,6319,0,6319,Elected,1,Democratic Unionist Party
3,72,1,Thomas Joseph,CONWAY,2222,0,2222,,,Social Democratic and Labour Party
3,73,1,John,DALLAT,2967,0,2967,,,Social Democratic and Labour Party
3,74,1,Douglas,BOYD,1568,0,1568,,,Traditional Unionist Voice
3,75,1,Barry,FITZPATRICK,1905,0,1905,,,Alliance Party
3,76,1,David,HARDING,1458,0,1458,,,Ulster Unionist Party
3,77,1,Lesley,MACAULAY,1472,0,1472,,,Ulster Unionist Party
3,78,1,David,MCCLARTY,3003,0,3003,,,Independent
3,79,1,Adrian,MCQUILLAN,2633,0,2633,,,Democratic Unionist Party
3,80,1,Cathal,O HOISIN,4681,0,4681,,,Sinn Fein
3,81,1,George,ROBINSON,3855,0,3855,,,Democratic Unionist Party
3,70,2,Bernadette,ARCHIBALD,2639,1.98,2640.98,,,Sinn Fein
3,71,2,Gregory,CAMPBELL,6319,-1358,4961,Elected,1,Democratic Unionist Party
3,72,2,Thomas Joseph,CONWAY,2222,6.16,2228.16,,,Social Democratic and Labour Party
3,73,2,John,DALLAT,2967,11.44,2978.44,,,Social Democratic and Labour Party
3,74,2,Douglas,BOYD,1568,79.42,1647.42,,,Traditional Unionist Voice
3,75,2,Barry,FITZPATRICK,1905,27.28,1932.28,,,Alliance Party
3,76,2,David,HARDING,1458,73.92,1531.92,,,Ulster Unionist Party
3,77,2,Lesley,MACAULAY,1472,58.3,1530.3,Excluded,2,Ulster Unionist Party
3,78,2,David,MCCLARTY,3003,116.16,3119.16,,,Independent
3,79,2,Adrian,MCQUILLAN,2633,665.72,3298.72,,,Democratic Unionist Party
3,80,2,Cathal,O HOISIN,4681,1.54,4682.54,,,Sinn Fein
3,81,2,George,ROBINSON,3855,312.62,4167.62,,,Democratic Unionist Party
